verse_id,lang,chars,gpt_tokens,o200k_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_spm_tok
91,en,269,58,57,52,4.637931034482759,4.719298245614035,5.173076923076923
92,sa,85,81,40,19,1.0493827160493827,2.125,4.473684210526316
92,sa_latn,84,54,37,14,1.5555555555555556,2.27027027027027,6.0
92,hi,182,170,52,40,1.0705882352941176,3.5,4.55
92,en,195,40,39,38,4.875,5.0,5.131578947368421
93,sa,87,84,41,18,1.0357142857142858,2.1219512195121952,4.833333333333333
93,sa_latn,94,50,40,23,1.88,2.35,4.086956521739131
93,hi,199,183,55,43,1.0874316939890711,3.618181818181818,4.627906976744186
93,en,211,43,43,42,4.906976744186046,4.906976744186046,5.023809523809524
94,sa,98,96,43,17,1.0208333333333333,2.2790697674418605,5.764705882352941
94,sa_latn,99,57,42,16,1.736842105263158,2.357142857142857,6.1875
94,hi,113,112,37,26,1.0089285714285714,3.054054054054054,4.346153846153846
94,en,131,28,28,25,4.678571428571429,4.678571428571429,5.24
95,sa,79,85,39,17,0.9294117647058824,2.0256410256410255,4.647058823529412
95,sa_latn,96,60,42,17,1.6,2.2857142857142856,5.647058823529412
95,hi,245,243,77,52,1.008230452674897,3.1818181818181817,4.711538461538462
95,en,250,47,47,45,5.319148936170213,5.319148936170213,5.555555555555555
96,sa,87,91,42,18,0.9560439560439561,2.0714285714285716,4.833333333333333
96,sa_latn,90,50,37,15,1.8,2.4324324324324325,6.0
96,hi,196,193,57,42,1.0155440414507773,3.43859649122807,4.666666666666667
96,en,223,45,44,42,4.955555555555556,5.068181818181818,5.309523809523809
97,sa,95,96,46,19,0.9895833333333334,2.0652173913043477,5.0
97,sa_latn,102,61,43,21,1.6721311475409837,2.372093023255814,4.857142857142857
97,hi,215,203,68,52,1.0591133004926108,3.161764705882353,4.134615384615385
97,en,216,43,43,41,5.023255813953488,5.023255813953488,5.2682926829268295
98,sa,90,87,38,21,1.0344827586206897,2.3684210526315788,4.285714285714286
98,sa_latn,92,48,36,19,1.9166666666666667,2.5555555555555554,4.842105263157895
98,hi,138,135,44,31,1.0222222222222221,3.1363636363636362,4.451612903225806
98,en,186,41,41,36,4.536585365853658,4.536585365853658,5.166666666666667
99,sa,88,87,40,17,1.0114942528735633,2.2,5.176470588235294
99,sa_latn,91,42,38,17,2.1666666666666665,2.3947368421052633,5.352941176470588
99,hi,156,156,47,32,1.0,3.3191489361702127,4.875
99,en,172,35,35,31,4.914285714285715,4.914285714285715,5.548387096774194
100,sa,103,94,43,22,1.0957446808510638,2.395348837209302,4.681818181818182
100,sa_latn,112,64,47,21,1.75,2.382978723404255,5.333333333333333
100,hi,130,129,44,31,1.0077519379844961,2.9545454545454546,4.193548387096774
100,en,166,39,39,36,4.256410256410256,4.256410256410256,4.611111111111111
101,sa,109,110,49,20,0.990909090909091,2.2244897959183674,5.45
101,sa_latn,114,66,50,19,1.7272727272727273,2.28,6.0
101,hi,254,243,79,52,1.045267489711934,3.2151898734177213,4.884615384615385
101,en,228,48,48,45,4.75,4.75,5.066666666666666
102,sa,84,87,45,20,0.9655172413793104,1.8666666666666667,4.2
102,sa_latn,98,64,47,21,1.53125,2.0851063829787235,4.666666666666667
102,hi,160,152,49,36,1.0526315789473684,3.2653061224489797,4.444444444444445
102,en,167,37,37,35,4.513513513513513,4.513513513513513,4.771428571428571
103,sa,100,93,41,18,1.075268817204301,2.4390243902439024,5.555555555555555
103,sa_latn,101,61,45,17,1.6557377049180328,2.2444444444444445,5.9411764705882355
103,hi,159,148,47,34,1.0743243243243243,3.382978723404255,4.676470588235294
103,en,155,31,31,28,5.0,5.0,5.535714285714286
104,sa,99,94,42,15,1.053191489361702,2.357142857142857,6.6
104,sa_latn,96,67,48,13,1.4328358208955223,2.0,7.384615384615385
104,hi,200,194,61,45,1.0309278350515463,3.278688524590164,4.444444444444445
104,en,146,31,31,29,4.709677419354839,4.709677419354839,5.0344827586206895
105,sa,86,86,39,16,1.0,2.2051282051282053,5.375
105,sa_latn,89,58,39,15,1.5344827586206897,2.282051282051282,5.933333333333334
105,hi,186,189,57,39,0.9841269841269841,3.263157894736842,4.769230769230769
105,en,179,36,37,33,4.972222222222222,4.837837837837838,5.424242424242424
106,sa,86,77,39,18,1.1168831168831168,2.2051282051282053,4.777777777777778
106,sa_latn,89,50,38,13,1.78,2.3421052631578947,6.846153846153846
106,hi,151,142,44,33,1.0633802816901408,3.4318181818181817,4.575757575757576
106,en,171,35,34,34,4.885714285714286,5.029411764705882,5.029411764705882
107,sa,94,84,41,17,1.119047619047619,2.292682926829268,5.529411764705882
107,sa_latn,91,60,42,15,1.5166666666666666,2.1666666666666665,6.066666666666666
107,hi,118,110,35,28,1.0727272727272728,3.3714285714285714,4.214285714285714
107,en,108,21,21,20,5.142857142857143,5.142857142857143,5.4
108,sa,88,89,43,18,0.9887640449438202,2.046511627906977,4.888888888888889
108,sa_latn,91,69,48,13,1.318840579710145,1.8958333333333333,7.0
108,hi,136,128,40,29,1.0625,3.4,4.689655172413793
108,en,140,26,26,26,5.384615384615385,5.384615384615385,5.384615384615385
109,sa,100,98,45,21,1.0204081632653061,2.2222222222222223,4.761904761904762
109,sa_latn,105,65,49,20,1.6153846153846154,2.142857142857143,5.25
109,hi,187,179,55,43,1.0446927374301676,3.4,4.348837209302325
109,en,186,40,39,35,4.65,4.769230769230769,5.314285714285714
110,sa,89,93,42,15,0.956989247311828,2.119047619047619,5.933333333333334
110,sa_latn,99,55,44,21,1.8,2.25,4.714285714285714
110,hi,131,127,43,30,1.031496062992126,3.046511627906977,4.366666666666666
110,en,142,32,32,30,4.4375,4.4375,4.733333333333333
111,sa,86,81,41,18,1.0617283950617284,2.097560975609756,4.777777777777778
111,sa_latn,90,54,40,16,1.6666666666666667,2.25,5.625
111,hi,154,152,44,34,1.013157894736842,3.5,4.529411764705882
111,en,149,30,30,29,4.966666666666667,4.966666666666667,5.137931034482759
112,sa,88,86,36,18,1.0232558139534884,2.4444444444444446,4.888888888888889
112,sa_latn,94,51,41,15,1.8431372549019607,2.292682926829268,6.266666666666667
112,hi,262,251,74,59,1.043824701195219,3.5405405405405403,4.440677966101695
112,en,247,56,55,50,4.410714285714286,4.490909090909091,4.94
113,sa,86,82,42,18,1.048780487804878,2.0476190476190474,4.777777777777778
113,sa_latn,88,52,39,16,1.6923076923076923,2.2564102564102564,5.5
113,hi,195,185,62,44,1.054054054054054,3.1451612903225805,4.431818181818182
113,en,154,34,35,32,4.529411764705882,4.4,4.8125
114,sa,99,90,40,15,1.1,2.475,6.6
114,sa_latn,94,63,45,13,1.492063492063492,2.088888888888889,7.230769230769231
114,hi,119,119,41,26,1.0,2.902439024390244,4.576923076923077
114,en,137,26,26,24,5.269230769230769,5.269230769230769,5.708333333333333
115,sa,92,88,38,21,1.0454545454545454,2.4210526315789473,4.380952380952381
115,sa_latn,92,62,46,16,1.4838709677419355,2.0,5.75
115,hi,140,141,48,31,0.9929078014184397,2.9166666666666665,4.516129032258065
115,en,146,31,31,30,4.709677419354839,4.709677419354839,4.866666666666666
116,sa,115,110,53,20,1.0454545454545454,2.169811320754717,5.75
116,sa_latn,125,78,58,21,1.6025641025641026,2.1551724137931036,5.9523809523809526
116,hi,259,241,78,54,1.0746887966804979,3.3205128205128207,4.796296296296297
116,en,250,51,51,46,4.901960784313726,4.901960784313726,5.434782608695652
117,sa,89,87,40,19,1.0229885057471264,2.225,4.684210526315789
117,sa_latn,96,62,45,13,1.5483870967741935,2.1333333333333333,7.384615384615385
117,hi,170,160,58,37,1.0625,2.9310344827586206,4.594594594594595
117,en,135,30,30,27,4.5,4.5,5.0
118,sa,104,98,46,19,1.0612244897959184,2.260869565217391,5.473684210526316
118,sa_latn,102,65,48,20,1.5692307692307692,2.125,5.1
118,hi,252,239,69,55,1.0543933054393306,3.652173913043478,4.581818181818182
118,en,257,55,55,52,4.672727272727273,4.672727272727273,4.9423076923076925
119,sa,189,189,91,30,1.0,2.076923076923077,6.3
119,sa_latn,196,105,81,27,1.8666666666666667,2.419753086419753,7.2592592592592595
119,hi,271,266,82,60,1.018796992481203,3.3048780487804876,4.516666666666667
119,en,251,56,55,51,4.482142857142857,4.5636363636363635,4.921568627450981
120,sa,189,189,91,30,1.0,2.076923076923077,6.3
120,sa_latn,196,105,81,27,1.8666666666666667,2.419753086419753,7.2592592592592595
120,hi,271,266,82,60,1.018796992481203,3.3048780487804876,4.516666666666667
120,en,251,56,55,51,4.482142857142857,4.5636363636363635,4.921568627450981
121,sa,111,112,46,20,0.9910714285714286,2.4130434782608696,5.55
121,sa_latn,114,68,55,22,1.6764705882352942,2.0727272727272728,5.181818181818182
121,hi,230,224,73,50,1.0267857142857142,3.1506849315068495,4.6
121,en,220,44,43,42,5.0,5.116279069767442,5.238095238095238
122,sa,86,85,41,17,1.011764705882353,2.097560975609756,5.0588235294117645
122,sa_latn,99,56,40,16,1.7678571428571428,2.475,6.1875
122,hi,133,119,39,28,1.1176470588235294,3.41025641025641,4.75
122,en,154,29,28,25,5.310344827586207,5.5,6.16
123,sa,92,90,46,19,1.0222222222222221,2.0,4.842105263157895
123,sa_latn,103,70,47,19,1.4714285714285715,2.1914893617021276,5.421052631578948
123,hi,146,141,41,31,1.0354609929078014,3.5609756097560976,4.709677419354839
123,en,166,38,36,34,4.368421052631579,4.611111111111111,4.882352941176471
124,sa,96,90,44,18,1.0666666666666667,2.1818181818181817,5.333333333333333
124,sa_latn,91,54,42,15,1.6851851851851851,2.1666666666666665,6.066666666666666
124,hi,174,165,56,34,1.0545454545454545,3.107142857142857,5.117647058823529
124,en,166,32,33,30,5.1875,5.03030303030303,5.533333333333333
125,sa,89,85,38,17,1.0470588235294118,2.3421052631578947,5.235294117647059
125,sa_latn,92,51,39,16,1.803921568627451,2.358974358974359,5.75
125,hi,174,162,47,34,1.0740740740740742,3.702127659574468,5.117647058823529
125,en,164,33,32,30,4.96969696969697,5.125,5.466666666666667
126,sa,89,82,40,22,1.0853658536585367,2.225,4.045454545454546
126,sa_latn,94,55,37,19,1.709090909090909,2.5405405405405403,4.947368421052632
126,hi,157,152,40,30,1.0328947368421053,3.925,5.233333333333333
126,en,163,32,32,29,5.09375,5.09375,5.620689655172414
127,sa,88,88,42,17,1.0,2.0952380952380953,5.176470588235294
127,sa_latn,100,56,39,20,1.7857142857142858,2.5641025641025643,5.0
127,hi,200,190,61,44,1.0526315789473684,3.278688524590164,4.545454545454546
127,en,231,51,49,47,4.529411764705882,4.714285714285714,4.914893617021277
128,sa,92,91,46,22,1.010989010989011,2.0,4.181818181818182
128,sa_latn,98,77,49,21,1.2727272727272727,2.0,4.666666666666667
128,hi,211,208,71,44,1.0144230769230769,2.971830985915493,4.795454545454546
128,en,198,48,47,41,4.125,4.212765957446808,4.829268292682927
129,sa,80,79,39,20,1.0126582278481013,2.051282051282051,4.0
129,sa_latn,89,49,34,15,1.816326530612245,2.6176470588235294,5.933333333333334
129,hi,145,140,41,26,1.0357142857142858,3.5365853658536586,5.576923076923077
129,en,150,28,28,28,5.357142857142857,5.357142857142857,5.357142857142857
130,sa,100,103,48,25,0.970873786407767,2.0833333333333335,4.0
130,sa_latn,98,61,43,19,1.6065573770491803,2.2790697674418605,5.157894736842105
130,hi,192,189,57,35,1.0158730158730158,3.3684210526315788,5.485714285714286
130,en,219,43,43,42,5.093023255813954,5.093023255813954,5.214285714285714
131,sa,97,97,48,23,1.0,2.0208333333333335,4.217391304347826
131,sa_latn,100,69,48,18,1.4492753623188406,2.0833333333333335,5.555555555555555
131,hi,222,212,70,46,1.0471698113207548,3.1714285714285713,4.826086956521739
131,en,176,38,38,38,4.631578947368421,4.631578947368421,4.631578947368421
132,sa,88,90,44,19,0.9777777777777777,2.0,4.631578947368421
132,sa_latn,95,52,37,15,1.8269230769230769,2.5675675675675675,6.333333333333333
132,hi,158,150,47,34,1.0533333333333332,3.3617021276595747,4.647058823529412
132,en,178,35,35,33,5.085714285714285,5.085714285714285,5.393939393939394
133,sa,102,98,46,17,1.0408163265306123,2.217391304347826,6.0
133,sa_latn,103,61,41,17,1.6885245901639345,2.5121951219512195,6.0588235294117645
133,hi,164,165,49,32,0.9939393939393939,3.3469387755102042,5.125
133,en,177,40,39,35,4.425,4.538461538461538,5.057142857142857
134,sa,84,81,40,22,1.037037037037037,2.1,3.8181818181818183
134,sa_latn,87,54,35,16,1.6111111111111112,2.4857142857142858,5.4375
134,hi,226,213,68,49,1.0610328638497653,3.323529411764706,4.612244897959184
134,en,196,41,41,39,4.780487804878049,4.780487804878049,5.0256410256410255
135,sa,93,90,42,19,1.0333333333333334,2.2142857142857144,4.894736842105263
135,sa_latn,99,62,44,19,1.596774193548387,2.25,5.2105263157894735
135,hi,133,133,39,26,1.0,3.41025641025641,5.115384615384615
135,en,113,27,27,26,4.185185185185185,4.185185185185185,4.346153846153846
136,sa,83,83,46,19,1.0,1.8043478260869565,4.368421052631579
136,sa_latn,97,59,45,17,1.6440677966101696,2.1555555555555554,5.705882352941177
136,hi,197,191,54,41,1.031413612565445,3.6481481481481484,4.804878048780488
136,en,185,37,37,36,5.0,5.0,5.138888888888889
137,sa,81,72,41,18,1.125,1.975609756097561,4.5
137,sa_latn,89,51,36,13,1.7450980392156863,2.4722222222222223,6.846153846153846
137,hi,134,119,40,29,1.1260504201680672,3.35,4.620689655172414
137,en,150,29,29,28,5.172413793103448,5.172413793103448,5.357142857142857
138,sa,161,156,77,24,1.0320512820512822,2.090909090909091,6.708333333333333
138,sa_latn,181,97,70,24,1.865979381443299,2.585714285714286,7.541666666666667
138,hi,323,304,89,66,1.0625,3.6292134831460676,4.893939393939394
138,en,276,52,52,50,5.3076923076923075,5.3076923076923075,5.52
139,sa,161,156,77,24,1.0320512820512822,2.090909090909091,6.708333333333333
139,sa_latn,181,97,70,24,1.865979381443299,2.585714285714286,7.541666666666667
139,hi,323,304,89,66,1.0625,3.6292134831460676,4.893939393939394
139,en,276,52,52,50,5.3076923076923075,5.3076923076923075,5.52
140,sa,90,85,43,18,1.0588235294117647,2.0930232558139537,5.0
140,sa_latn,92,52,39,17,1.7692307692307692,2.358974358974359,5.411764705882353
140,hi,172,161,48,40,1.0683229813664596,3.5833333333333335,4.3
140,en,145,37,37,36,3.918918918918919,3.918918918918919,4.027777777777778
141,sa,93,88,42,20,1.0568181818181819,2.2142857142857144,4.65
141,sa_latn,94,58,38,14,1.6206896551724137,2.473684210526316,6.714285714285714
141,hi,131,124,34,28,1.0564516129032258,3.8529411764705883,4.678571428571429
141,en,112,25,25,24,4.48,4.48,4.666666666666667
142,sa,91,84,44,21,1.0833333333333333,2.0681818181818183,4.333333333333333
142,sa_latn,91,46,36,17,1.9782608695652173,2.5277777777777777,5.352941176470588
142,hi,191,182,51,40,1.0494505494505495,3.7450980392156863,4.775
142,en,191,38,38,36,5.026315789473684,5.026315789473684,5.305555555555555
143,sa,99,97,45,19,1.0206185567010309,2.2,5.2105263157894735
143,sa_latn,99,60,41,16,1.65,2.4146341463414633,6.1875
143,hi,187,177,55,39,1.0564971751412429,3.4,4.794871794871795
143,en,183,38,37,36,4.815789473684211,4.945945945945946,5.083333333333333
144,sa,90,90,42,19,1.0,2.142857142857143,4.7368421052631575
144,sa_latn,94,57,41,19,1.6491228070175439,2.292682926829268,4.947368421052632
144,hi,272,258,73,54,1.054263565891473,3.7260273972602738,5.037037037037037
144,en,271,52,52,50,5.211538461538462,5.211538461538462,5.42
145,sa,86,83,41,16,1.036144578313253,2.097560975609756,5.375
145,sa_latn,86,62,42,13,1.3870967741935485,2.0476190476190474,6.615384615384615
145,hi,170,164,52,33,1.0365853658536586,3.269230769230769,5.151515151515151
145,en,174,37,37,35,4.702702702702703,4.702702702702703,4.9714285714285715
146,sa,84,84,40,16,1.0,2.1,5.25
146,sa_latn,87,53,36,20,1.6415094339622642,2.4166666666666665,4.35
146,hi,223,215,73,50,1.0372093023255815,3.0547945205479454,4.46
146,en,297,81,74,64,3.6666666666666665,4.013513513513513,4.640625
147,sa,93,96,44,20,0.96875,2.1136363636363638,4.65
147,sa_latn,96,61,42,18,1.5737704918032787,2.2857142857142856,5.333333333333333
147,hi,229,213,61,47,1.0751173708920188,3.7540983606557377,4.872340425531915
147,en,204,43,41,37,4.744186046511628,4.975609756097561,5.513513513513513
148,sa,92,89,44,17,1.0337078651685394,2.090909090909091,5.411764705882353
148,sa_latn,92,54,43,14,1.7037037037037037,2.13953488372093,6.571428571428571
148,hi,160,148,47,32,1.0810810810810811,3.404255319148936,5.0
148,en,171,36,35,33,4.75,4.885714285714286,5.181818181818182
149,sa,92,90,46,19,1.0222222222222221,2.0,4.842105263157895
149,sa_latn,96,55,41,18,1.7454545454545454,2.341463414634146,5.333333333333333
149,hi,136,132,41,31,1.0303030303030303,3.317073170731707,4.387096774193548
149,en,123,25,25,25,4.92,4.92,4.92
150,sa,91,95,44,19,0.9578947368421052,2.0681818181818183,4.7894736842105265
150,sa_latn,96,63,49,18,1.5238095238095237,1.9591836734693877,5.333333333333333
150,hi,148,145,50,32,1.0206896551724138,2.96,4.625
150,en,164,30,30,29,5.466666666666667,5.466666666666667,5.655172413793103
151,sa,95,90,42,17,1.0555555555555556,2.261904761904762,5.588235294117647
151,sa_latn,97,75,46,13,1.2933333333333332,2.108695652173913,7.461538461538462
151,hi,156,143,42,31,1.0909090909090908,3.7142857142857144,5.032258064516129
151,en,147,28,28,27,5.25,5.25,5.444444444444445
152,sa,96,97,44,18,0.9896907216494846,2.1818181818181817,5.333333333333333
152,sa_latn,100,47,38,17,2.127659574468085,2.6315789473684212,5.882352941176471
152,hi,175,167,57,34,1.0479041916167664,3.0701754385964914,5.147058823529412
152,en,145,30,30,29,4.833333333333333,4.833333333333333,5.0
153,sa,92,91,46,18,1.010989010989011,2.0,5.111111111111111
153,sa_latn,104,69,45,21,1.5072463768115942,2.311111111111111,4.9523809523809526
153,hi,239,224,66,48,1.0669642857142858,3.621212121212121,4.979166666666667
153,en,277,59,60,61,4.694915254237288,4.616666666666666,4.540983606557377
154,sa,96,96,47,20,1.0,2.0425531914893615,4.8
154,sa_latn,104,64,42,19,1.625,2.4761904761904763,5.473684210526316
154,hi,177,173,60,38,1.023121387283237,2.95,4.657894736842105
154,en,129,36,34,28,3.5833333333333335,3.7941176470588234,4.607142857142857
155,sa,93,96,46,20,0.96875,2.0217391304347827,4.65
155,sa_latn,107,68,53,22,1.5735294117647058,2.018867924528302,4.863636363636363
155,hi,182,174,64,40,1.0459770114942528,2.84375,4.55
155,en,184,42,41,41,4.380952380952381,4.487804878048781,4.487804878048781
156,sa,82,83,41,17,0.9879518072289156,2.0,4.823529411764706
156,sa_latn,89,47,37,15,1.8936170212765957,2.4054054054054053,5.933333333333334
156,hi,162,168,58,37,0.9642857142857143,2.793103448275862,4.378378378378378
156,en,154,36,36,35,4.277777777777778,4.277777777777778,4.4
157,sa,80,83,40,15,0.963855421686747,2.0,5.333333333333333
157,sa_latn,83,57,40,15,1.456140350877193,2.075,5.533333333333333
157,hi,157,150,50,33,1.0466666666666666,3.14,4.757575757575758
157,en,174,39,37,34,4.461538461538462,4.702702702702703,5.117647058823529
158,sa,88,88,40,14,1.0,2.2,6.285714285714286
158,sa_latn,89,55,40,14,1.6181818181818182,2.225,6.357142857142857
158,hi,145,138,48,31,1.0507246376811594,3.0208333333333335,4.67741935483871
158,en,145,31,31,31,4.67741935483871,4.67741935483871,4.67741935483871
159,sa,92,87,44,16,1.0574712643678161,2.090909090909091,5.75
159,sa_latn,94,58,45,14,1.6206896551724137,2.088888888888889,6.714285714285714
159,hi,167,161,57,34,1.0372670807453417,2.9298245614035086,4.911764705882353
159,en,193,38,38,36,5.078947368421052,5.078947368421052,5.361111111111111
160,sa,94,84,43,23,1.119047619047619,2.186046511627907,4.086956521739131
160,sa_latn,94,54,38,17,1.7407407407407407,2.473684210526316,5.529411764705882
160,hi,114,107,34,24,1.0654205607476634,3.3529411764705883,4.75
160,en,159,34,34,34,4.676470588235294,4.676470588235294,4.676470588235294
161,sa,91,89,43,18,1.0224719101123596,2.116279069767442,5.055555555555555
161,sa_latn,93,54,40,18,1.7222222222222223,2.325,5.166666666666667
161,hi,154,148,52,31,1.0405405405405406,2.9615384615384617,4.967741935483871
161,en,224,50,50,47,4.48,4.48,4.76595744680851
162,sa,102,105,47,19,0.9714285714285714,2.1702127659574466,5.368421052631579
162,sa_latn,109,60,45,18,1.8166666666666667,2.422222222222222,6.055555555555555
162,hi,160,164,58,33,0.975609756097561,2.7586206896551726,4.848484848484849
162,en,171,47,45,39,3.6382978723404253,3.8,4.384615384615385
163,sa,78,74,37,19,1.054054054054054,2.108108108108108,4.105263157894737
163,sa_latn,85,53,37,14,1.6037735849056605,2.2972972972972974,6.071428571428571
163,hi,185,170,58,37,1.088235294117647,3.189655172413793,5.0
163,en,161,37,37,34,4.351351351351352,4.351351351351352,4.735294117647059
