verse_id,lang,segment_type,chars,gpt_tokens,o200k_tokens,gemini_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_gemini_tok,chars_per_spm_tok
601,en,en_mean,455,135,129,125,135,3.3703703703703702,3.5271317829457365,3.64,3.3703703703703702
601,hi,hi_trans,155,157,49,40,36,0.9872611464968153,3.163265306122449,3.875,4.305555555555555
601,hi,hi_mean,482,478,152,135,127,1.00836820083682,3.1710526315789473,3.5703703703703704,3.795275590551181
602,sa,sa_verse,99,96,51,45,23,1.03125,1.9411764705882353,2.2,4.304347826086956
602,en,en_trans,205,42,39,39,39,4.880952380952381,5.256410256410256,5.256410256410256,5.256410256410256
602,en,en_mean,2440,533,523,507,688,4.577861163227017,4.665391969407266,4.812623274161735,3.546511627906977
602,hi,hi_trans,207,208,61,52,43,0.9951923076923077,3.3934426229508197,3.980769230769231,4.813953488372093
602,hi,hi_mean,2305,2294,764,619,681,1.0047951176983434,3.0170157068062826,3.7237479806138936,3.384728340675477
603,sa,sa_verse,82,88,44,41,20,0.9318181818181818,1.8636363636363635,2.0,4.1
603,en,en_trans,178,47,45,44,43,3.7872340425531914,3.9555555555555557,4.045454545454546,4.1395348837209305
603,en,en_mean,752,183,176,178,202,4.109289617486339,4.2727272727272725,4.224719101123595,3.722772277227723
603,hi,hi_trans,183,192,65,51,39,0.953125,2.8153846153846156,3.588235294117647,4.6923076923076925
603,hi,hi_mean,802,794,255,211,210,1.0100755667506298,3.145098039215686,3.800947867298578,3.8190476190476192
604,sa,sa_verse,82,81,42,37,19,1.0123456790123457,1.9523809523809523,2.2162162162162162,4.315789473684211
604,en,en_trans,108,27,27,25,23,4.0,4.0,4.32,4.695652173913044
604,en,en_mean,1703,425,398,381,493,4.007058823529412,4.278894472361809,4.469816272965879,3.4543610547667343
604,hi,hi_trans,102,107,34,31,22,0.9532710280373832,3.0,3.2903225806451615,4.636363636363637
604,hi,hi_mean,1921,1892,654,531,573,1.0153276955602537,2.937308868501529,3.6177024482109226,3.3525305410122166
605,sa,sa_verse,88,88,42,40,18,1.0,2.0952380952380953,2.2,4.888888888888889
605,en,en_trans,191,39,38,38,35,4.897435897435898,5.026315789473684,5.026315789473684,5.457142857142857
605,en,en_mean,539,149,127,127,136,3.61744966442953,4.244094488188976,4.244094488188976,3.963235294117647
605,hi,hi_trans,145,143,50,40,27,1.013986013986014,2.9,3.625,5.37037037037037
605,hi,hi_mean,484,486,159,127,115,0.9958847736625515,3.0440251572327046,3.811023622047244,4.208695652173913
606,sa,sa_verse,86,88,43,36,18,0.9772727272727273,2.0,2.388888888888889,4.777777777777778
606,en,en_trans,130,29,29,29,27,4.482758620689655,4.482758620689655,4.482758620689655,4.814814814814815
606,en,en_mean,404,96,94,94,103,4.208333333333333,4.297872340425532,4.297872340425532,3.9223300970873787
606,hi,hi_trans,116,124,41,31,23,0.9354838709677419,2.8292682926829267,3.7419354838709675,5.043478260869565
606,hi,hi_mean,470,448,139,113,116,1.0491071428571428,3.381294964028777,4.15929203539823,4.051724137931035
607,sa,sa_verse,83,81,38,33,14,1.0246913580246915,2.1842105263157894,2.515151515151515,5.928571428571429
607,en,en_trans,193,44,43,41,39,4.386363636363637,4.488372093023256,4.7073170731707314,4.948717948717949
607,en,en_mean,1457,284,284,275,349,5.130281690140845,5.130281690140845,5.298181818181818,4.174785100286533
607,hi,hi_trans,190,192,64,53,40,0.9895833333333334,2.96875,3.5849056603773586,4.75
607,hi,hi_mean,1472,1445,435,359,352,1.0186851211072665,3.3839080459770114,4.100278551532034,4.181818181818182
608,sa,sa_verse,81,85,44,38,17,0.9529411764705882,1.8409090909090908,2.1315789473684212,4.764705882352941
608,en,en_trans,237,51,54,51,48,4.647058823529412,4.388888888888889,4.647058823529412,4.9375
608,en,en_mean,1312,304,304,294,332,4.315789473684211,4.315789473684211,4.462585034013605,3.9518072289156625
608,hi,hi_trans,189,186,67,51,38,1.0161290322580645,2.8208955223880596,3.7058823529411766,4.973684210526316
608,hi,hi_mean,1340,1313,423,368,341,1.0205635948210205,3.1678486997635935,3.641304347826087,3.929618768328446
609,sa,sa_verse,88,86,44,40,21,1.0232558139534884,2.0,2.2,4.190476190476191
609,en,en_trans,173,37,38,34,33,4.675675675675675,4.552631578947368,5.088235294117647,5.242424242424242
609,en,en_mean,574,190,164,157,166,3.0210526315789474,3.5,3.656050955414013,3.4578313253012047
609,hi,hi_trans,144,143,49,40,33,1.006993006993007,2.938775510204082,3.6,4.363636363636363
609,hi,hi_mean,548,527,193,162,153,1.0398481973434535,2.839378238341969,3.382716049382716,3.581699346405229
610,sa,sa_verse,84,80,39,37,19,1.05,2.1538461538461537,2.27027027027027,4.421052631578948
610,en,en_trans,126,28,28,29,27,4.5,4.5,4.344827586206897,4.666666666666667
610,en,en_mean,3319,705,702,696,867,4.707801418439717,4.727920227920228,4.76867816091954,3.828143021914648
610,hi,hi_trans,121,121,42,35,28,1.0,2.880952380952381,3.4571428571428573,4.321428571428571
610,hi,hi_mean,3612,3517,1068,907,967,1.0270116576627808,3.3820224719101124,3.9823594266813673,3.735263702171665
611,sa,sa_verse,94,92,42,44,17,1.0217391304347827,2.238095238095238,2.1363636363636362,5.529411764705882
611,en,en_trans,174,34,32,31,29,5.117647058823529,5.4375,5.612903225806452,6.0
611,en,en_mean,515,99,100,93,106,5.202020202020202,5.15,5.537634408602151,4.8584905660377355
611,hi,hi_trans,171,170,48,40,31,1.0058823529411764,3.5625,4.275,5.516129032258065
611,hi,hi_mean,464,450,137,111,110,1.031111111111111,3.386861313868613,4.18018018018018,4.218181818181818
612,sa,sa_verse,84,82,40,37,18,1.024390243902439,2.1,2.27027027027027,4.666666666666667
612,en,en_trans,167,36,36,34,31,4.638888888888889,4.638888888888889,4.911764705882353,5.387096774193548
612,en,en_mean,545,107,110,105,128,5.093457943925234,4.954545454545454,5.190476190476191,4.2578125
612,hi,hi_trans,177,172,51,44,36,1.0290697674418605,3.4705882352941178,4.0227272727272725,4.916666666666667
612,hi,hi_mean,616,596,175,141,142,1.0335570469798658,3.52,4.368794326241135,4.338028169014085
613,sa,sa_verse,84,83,39,39,18,1.0120481927710843,2.1538461538461537,2.1538461538461537,4.666666666666667
613,en,en_trans,161,32,33,33,30,5.03125,4.878787878787879,4.878787878787879,5.366666666666666
613,en,en_mean,379,81,77,74,84,4.679012345679013,4.922077922077922,5.121621621621622,4.511904761904762
613,hi,hi_trans,165,164,46,40,34,1.0060975609756098,3.5869565217391304,4.125,4.852941176470588
613,hi,hi_mean,506,481,139,122,118,1.051975051975052,3.6402877697841727,4.147540983606557,4.288135593220339
614,sa,sa_verse,91,88,43,41,19,1.0340909090909092,2.116279069767442,2.2195121951219514,4.7894736842105265
614,en,en_trans,198,42,42,42,41,4.714285714285714,4.714285714285714,4.714285714285714,4.829268292682927
614,en,en_mean,1427,390,362,356,423,3.658974358974359,3.9419889502762433,4.008426966292135,3.3735224586288415
614,hi,hi_trans,113,104,36,32,25,1.0865384615384615,3.138888888888889,3.53125,4.52
614,hi,hi_mean,1297,1291,426,349,360,1.0046475600309837,3.044600938967136,3.7163323782234956,3.602777777777778
615,sa,sa_verse,93,89,40,39,19,1.0449438202247192,2.325,2.3846153846153846,4.894736842105263
615,en,en_trans,129,29,30,29,29,4.448275862068965,4.3,4.448275862068965,4.448275862068965
615,en,en_mean,407,88,89,88,108,4.625,4.573033707865169,4.625,3.7685185185185186
615,hi,hi_trans,93,94,32,24,19,0.9893617021276596,2.90625,3.875,4.894736842105263
615,hi,hi_mean,378,363,120,95,97,1.0413223140495869,3.15,3.9789473684210526,3.8969072164948453
616,sa,sa_verse,76,81,41,37,15,0.9382716049382716,1.853658536585366,2.054054054054054,5.066666666666666
616,en,en_trans,172,39,39,37,36,4.410256410256411,4.410256410256411,4.648648648648648,4.777777777777778
616,en,en_mean,506,108,108,107,124,4.685185185185185,4.685185185185185,4.728971962616822,4.080645161290323
616,hi,hi_trans,161,159,52,46,35,1.0125786163522013,3.0961538461538463,3.5,4.6
616,hi,hi_mean,506,489,142,127,129,1.034764826175869,3.563380281690141,3.984251968503937,3.9224806201550386
617,sa,sa_verse,98,95,44,37,21,1.0315789473684212,2.227272727272727,2.6486486486486487,4.666666666666667
617,en,en_trans,187,36,36,36,36,5.194444444444445,5.194444444444445,5.194444444444445,5.194444444444445
617,en,en_mean,859,199,190,180,211,4.316582914572864,4.521052631578947,4.772222222222222,4.071090047393365
617,hi,hi_trans,167,163,62,45,38,1.0245398773006136,2.693548387096774,3.7111111111111112,4.394736842105263
617,hi,hi_mean,764,745,237,192,181,1.025503355704698,3.2236286919831225,3.9791666666666665,4.220994475138122
618,sa,sa_verse,93,91,46,40,19,1.021978021978022,2.0217391304347827,2.325,4.894736842105263
618,en,en_trans,194,41,41,38,34,4.7317073170731705,4.7317073170731705,5.105263157894737,5.705882352941177
618,en,en_mean,413,104,103,97,107,3.9711538461538463,4.009708737864078,4.257731958762887,3.8598130841121496
618,hi,hi_trans,146,147,48,35,29,0.9931972789115646,3.0416666666666665,4.171428571428572,5.0344827586206895
618,hi,hi_mean,377,375,127,103,106,1.0053333333333334,2.968503937007874,3.6601941747572817,3.556603773584906
619,sa,sa_verse,91,85,43,39,20,1.0705882352941176,2.116279069767442,2.3333333333333335,4.55
619,en,en_trans,167,38,38,37,34,4.394736842105263,4.394736842105263,4.513513513513513,4.911764705882353
619,en,en_mean,458,111,107,102,115,4.126126126126126,4.280373831775701,4.490196078431373,3.982608695652174
619,hi,hi_trans,157,155,50,38,36,1.0129032258064516,3.14,4.131578947368421,4.361111111111111
619,hi,hi_mean,407,389,132,104,95,1.0462724935732648,3.0833333333333335,3.9134615384615383,4.28421052631579
620,sa,sa_verse,174,175,82,76,31,0.9942857142857143,2.1219512195121952,2.289473684210526,5.612903225806452
620,en,en_trans,270,61,61,59,58,4.426229508196721,4.426229508196721,4.576271186440678,4.655172413793103
620,en,en_mean,1003,295,264,265,285,3.4,3.7992424242424243,3.7849056603773583,3.519298245614035
620,hi,hi_trans,310,297,93,82,74,1.0437710437710437,3.3333333333333335,3.7804878048780486,4.1891891891891895
620,hi,hi_mean,840,811,296,255,248,1.0357583230579532,2.8378378378378377,3.2941176470588234,3.3870967741935485
621,sa,sa_verse,174,175,82,76,31,0.9942857142857143,2.1219512195121952,2.289473684210526,5.612903225806452
621,en,en_trans,270,61,61,59,58,4.426229508196721,4.426229508196721,4.576271186440678,4.655172413793103
621,en,en_mean,1003,295,264,265,285,3.4,3.7992424242424243,3.7849056603773583,3.519298245614035
621,hi,hi_trans,310,297,93,82,74,1.0437710437710437,3.3333333333333335,3.7804878048780486,4.1891891891891895
621,hi,hi_mean,840,811,296,255,248,1.0357583230579532,2.8378378378378377,3.2941176470588234,3.3870967741935485
622,sa,sa_verse,91,89,46,39,23,1.0224719101123596,1.9782608695652173,2.3333333333333335,3.9565217391304346
622,en,en_trans,160,40,39,39,36,4.0,4.102564102564102,4.102564102564102,4.444444444444445
622,en,en_mean,673,136,137,130,152,4.948529411764706,4.912408759124087,5.176923076923077,4.427631578947368
622,hi,hi_trans,131,128,45,39,33,1.0234375,2.911111111111111,3.358974358974359,3.9696969696969697
622,hi,hi_mean,649,628,192,159,150,1.03343949044586,3.3802083333333335,4.081761006289308,4.326666666666667
623,sa,sa_verse,99,99,48,43,19,1.0,2.0625,2.302325581395349,5.2105263157894735
623,en,en_trans,247,66,63,63,51,3.742424242424242,3.9206349206349205,3.9206349206349205,4.8431372549019605
623,en,en_mean,2420,536,520,513,604,4.514925373134329,4.653846153846154,4.717348927875244,4.006622516556291
623,hi,hi_trans,162,161,59,49,38,1.0062111801242235,2.7457627118644066,3.306122448979592,4.2631578947368425
623,hi,hi_mean,2700,2626,843,696,668,1.0281797410510283,3.202846975088968,3.8793103448275863,4.041916167664671
624,sa,sa_verse,110,109,49,45,22,1.0091743119266054,2.2448979591836733,2.4444444444444446,5.0
624,en,en_trans,196,43,41,42,36,4.558139534883721,4.780487804878049,4.666666666666667,5.444444444444445
624,en,en_mean,1129,268,246,243,267,4.212686567164179,4.5894308943089435,4.6460905349794235,4.228464419475656
624,hi,hi_trans,153,145,53,45,32,1.0551724137931036,2.8867924528301887,3.4,4.78125
624,hi,hi_mean,1195,1153,368,299,273,1.03642671292281,3.2472826086956523,3.9966555183946486,4.377289377289378
625,sa,sa_verse,85,85,40,35,18,1.0,2.125,2.4285714285714284,4.722222222222222
625,en,en_trans,175,34,34,34,33,5.147058823529412,5.147058823529412,5.147058823529412,5.303030303030303
625,en,en_mean,1587,342,331,326,386,4.640350877192983,4.794561933534744,4.868098159509202,4.11139896373057
625,hi,hi_trans,201,194,58,47,41,1.0360824742268042,3.4655172413793105,4.276595744680851,4.902439024390244
625,hi,hi_mean,1388,1343,416,341,352,1.0335070737155623,3.3365384615384617,4.070381231671554,3.9431818181818183
626,sa,sa_verse,91,84,41,38,19,1.0833333333333333,2.2195121951219514,2.3947368421052633,4.7894736842105265
626,en,en_trans,132,28,28,28,26,4.714285714285714,4.714285714285714,4.714285714285714,5.076923076923077
626,en,en_mean,1075,256,244,237,271,4.19921875,4.405737704918033,4.5358649789029535,3.9667896678966788
626,hi,hi_trans,140,132,42,35,31,1.0606060606060606,3.3333333333333335,4.0,4.516129032258065
626,hi,hi_mean,1036,993,330,268,256,1.0433031218529707,3.139393939393939,3.8656716417910446,4.046875
627,sa,sa_verse,83,85,44,35,18,0.9764705882352941,1.8863636363636365,2.3714285714285714,4.611111111111111
627,en,en_trans,202,42,42,41,39,4.809523809523809,4.809523809523809,4.926829268292683,5.17948717948718
627,en,en_mean,1253,274,271,254,324,4.572992700729927,4.623616236162362,4.933070866141732,3.867283950617284
627,hi,hi_trans,177,177,51,46,38,1.0,3.4705882352941178,3.847826086956522,4.657894736842105
627,hi,hi_mean,1369,1316,406,346,345,1.040273556231003,3.37192118226601,3.9566473988439306,3.9681159420289855
628,sa,sa_verse,93,87,40,36,19,1.0689655172413792,2.325,2.5833333333333335,4.894736842105263
628,en,en_trans,132,24,24,23,23,5.5,5.5,5.739130434782608,5.739130434782608
628,en,en_mean,955,204,199,196,221,4.681372549019608,4.798994974874372,4.872448979591836,4.321266968325792
628,hi,hi_trans,111,106,31,28,26,1.0471698113207548,3.5806451612903225,3.9642857142857144,4.269230769230769
628,hi,hi_mean,943,913,275,238,231,1.0328587075575026,3.429090909090909,3.96218487394958,4.082251082251083
629,sa,sa_verse,84,78,39,37,19,1.0769230769230769,2.1538461538461537,2.27027027027027,4.421052631578948
629,en,en_trans,110,24,24,24,20,4.583333333333333,4.583333333333333,4.583333333333333,5.5
629,en,en_mean,1063,232,220,219,242,4.581896551724138,4.831818181818182,4.853881278538813,4.392561983471074
629,hi,hi_trans,103,102,34,28,20,1.0098039215686274,3.0294117647058822,3.6785714285714284,5.15
629,hi,hi_mean,1074,1034,349,280,244,1.0386847195357833,3.0773638968481376,3.835714285714286,4.401639344262295
630,sa,sa_verse,87,91,46,37,19,0.9560439560439561,1.891304347826087,2.3513513513513513,4.578947368421052
630,en,en_trans,176,32,32,31,29,5.5,5.5,5.67741935483871,6.068965517241379
630,en,en_mean,1447,290,288,277,343,4.989655172413793,5.024305555555555,5.223826714801444,4.21865889212828
630,hi,hi_trans,150,151,51,40,30,0.9933774834437086,2.9411764705882355,3.75,5.0
630,hi,hi_mean,1452,1415,444,359,337,1.026148409893993,3.27027027027027,4.044568245125348,4.308605341246291
631,sa,sa_verse,96,90,44,39,21,1.0666666666666667,2.1818181818181817,2.4615384615384617,4.571428571428571
631,en,en_trans,161,33,33,32,30,4.878787878787879,4.878787878787879,5.03125,5.366666666666666
631,en,en_mean,1215,235,238,233,265,5.170212765957447,5.105042016806722,5.214592274678112,4.584905660377358
631,hi,hi_trans,113,110,38,33,24,1.0272727272727273,2.973684210526316,3.4242424242424243,4.708333333333333
631,hi,hi_mean,1157,1115,341,283,255,1.0376681614349776,3.3929618768328447,4.088339222614841,4.537254901960784
632,sa,sa_verse,88,85,41,37,20,1.035294117647059,2.1463414634146343,2.3783783783783785,4.4
632,en,en_trans,218,44,43,42,41,4.954545454545454,5.069767441860465,5.190476190476191,5.317073170731708
632,en,en_mean,1930,406,399,390,525,4.753694581280788,4.837092731829574,4.948717948717949,3.676190476190476
632,hi,hi_trans,216,202,63,56,48,1.0693069306930694,3.4285714285714284,3.857142857142857,4.5
632,hi,hi_mean,2005,1927,591,491,537,1.0404774260508562,3.3925549915397633,4.083503054989817,3.733705772811918
633,sa,sa_verse,88,86,44,39,18,1.0232558139534884,2.0,2.2564102564102564,4.888888888888889
633,en,en_trans,157,32,32,31,30,4.90625,4.90625,5.064516129032258,5.233333333333333
633,en,en_mean,797,161,159,155,170,4.950310559006211,5.012578616352202,5.141935483870967,4.688235294117647
633,hi,hi_trans,139,136,44,40,28,1.0220588235294117,3.159090909090909,3.475,4.964285714285714
633,hi,hi_mean,764,746,232,188,179,1.0241286863270778,3.293103448275862,4.0638297872340425,4.268156424581005
634,sa,sa_verse,100,92,42,43,21,1.0869565217391304,2.380952380952381,2.3255813953488373,4.761904761904762
634,en,en_trans,243,54,54,52,51,4.5,4.5,4.673076923076923,4.764705882352941
634,en,en_mean,1235,280,268,270,302,4.410714285714286,4.608208955223881,4.574074074074074,4.089403973509934
634,hi,hi_trans,238,228,70,64,49,1.043859649122807,3.4,3.71875,4.857142857142857
634,hi,hi_mean,1326,1254,365,327,324,1.0574162679425838,3.632876712328767,4.055045871559633,4.092592592592593
635,sa,sa_verse,94,88,40,36,18,1.0681818181818181,2.35,2.611111111111111,5.222222222222222
635,en,en_trans,192,44,42,41,37,4.363636363636363,4.571428571428571,4.682926829268292,5.1891891891891895
635,en,en_mean,910,196,193,183,214,4.642857142857143,4.715025906735751,4.972677595628415,4.252336448598131
635,hi,hi_trans,176,161,54,43,35,1.093167701863354,3.259259259259259,4.093023255813954,5.0285714285714285
635,hi,hi_mean,889,840,256,218,219,1.0583333333333333,3.47265625,4.077981651376147,4.059360730593608
636,sa,sa_verse,89,93,41,38,19,0.956989247311828,2.1707317073170733,2.3421052631578947,4.684210526315789
636,en,en_trans,133,32,32,31,30,4.15625,4.15625,4.290322580645161,4.433333333333334
636,en,en_mean,2838,772,714,703,816,3.6761658031088085,3.9747899159663866,4.0369843527738265,3.4779411764705883
636,hi,hi_trans,112,109,36,31,25,1.0275229357798166,3.111111111111111,3.6129032258064515,4.48
636,hi,hi_mean,2975,2832,907,765,762,1.050494350282486,3.2800441014332966,3.888888888888889,3.904199475065617
637,sa,sa_verse,175,169,85,79,32,1.0355029585798816,2.0588235294117645,2.2151898734177213,5.46875
637,en,en_trans,261,55,55,53,51,4.745454545454545,4.745454545454545,4.9245283018867925,5.117647058823529
637,en,en_mean,2465,691,638,644,687,3.5672937771345876,3.8636363636363638,3.827639751552795,3.5880640465793303
637,hi,hi_trans,244,237,75,62,58,1.029535864978903,3.2533333333333334,3.935483870967742,4.206896551724138
